Nom,Prénom,Projet,Spécialité,Hobby,Nombre d'années d'expérience,Défaut,Qualité,Couleur préférée,Plat préféré,Boisson préférée,Langage préféré
Moreau,Taylor,VisionAI,Cloud,Bénévolat,6,Susceptible,Honnête,Bleu,Burger,Jus d'orange,Go
Martinez,Emma,AutoPilot,DevOps,Sports nautiques,8,Narcissique,Pragmatique,Vert,Pâtes,Coca-Cola,Shell
Roussel,Lucas,NextGenOS,Data,VTT,3,Insouciant,Communicatif,Rouge,Salade Composée,Limonade,R
Wang,Assia,PowerGrid,Mobile,Poterie,9,Inconstant,Fiable,Jaune,Poulet Yassa,Bière,Kotlin
O'Connell,Jordan,SecureNet,Cybersécurité,Modélisme,10,Autoritaire,Proactif,Noir,Thieboudienne,Vin,C#
Schmidt,Sophie,EcoBuild,UI/UX Design,Dessin,5,Impatient,Créatif,Blanc,Lasagnes,Smoothies,JavaScript
Sow,Moussa,DeepLearningPro,IA,Karaoké,7,Perfectionniste,Organisé,Gris,Ramen,Lait,Python
Bernard,Noah,CodeCraft,Dev Web,Méditation,2,Têtu,À l'écoute,Violet,Crêpes,Tisane,PHP
Lopez,Camille,WebSphere,DevOps,Lecture,4,Procrastinateur,Curieux,Orange,Steak frites,Chocolat chaud,Shell
Davies,Youssouf,DataForge,Data,Football,6,Bavard,Rigoureux,Rose,Curry,Café,Python
Weber,Mia,CloudPioneer,Cloud,Gaming,8,Timide,Patient,Marron,Paella,Eau,Go
Lefebvre,Arthur,RetailFlow,Mobile,Danse,3,Distrait,Empathique,Turquoise,Soupe Pho,Thé,Swift
Cissé,Sarah,LegalAI,Cybersécurité,Voyage,9,Rancunier,Persévérant,Indigo,Fondue,Jus d'orange,Java
Wilson,Sam,SportStats,Chef de Projet,Randonnée,11,Rigide,Optimiste,Cyan,Tajine,Coca-Cola,Python
Nguyen,Manon,TravelBuddy,IA,Cuisine,1,Trop émotif,Adaptable,Magenta,Kebab,Limonade,R
Perez,Omar,HomeSmart,UI/UX Design,Photographie,5,Maniaque,Leadership,Bleu,Cassoulet,Bière,JavaScript
Koulibaly,Julia,AgriTech+,Data,Musique,7,Naïf,Autonome,Vert,Blanquette de veau,Vin,Python
Fournier,Enzo,SafeCity,Dev Web,Peinture,4,Indécis,Ingénieux,Rouge,Poutine,Smoothies,PHP
Brown,Fatou,EduBoost,Mobile,Jardinage,6,Colérique,Loyal,Jaune,Burrito,Lait,Kotlin
Jones,Léo,FinTrack,Cybersécurité,Fitness,8,Pessimiste,Positif,Noir,Galette Saucisse,Tisane,C#
Keller,Alice,HealthCareX,Cloud,Yoga,3,Susceptible,Honnête,Blanc,Raclette,Chocolat chaud,Go
Camara,Khadija,SmartLogistics,IA,Échecs,9,Narcissique,Pragmatique,Gris,Pizza,Café,Python
Thomas,Ethan,CyberShield,DevOps,Cinéma,10,Insouciant,Communicatif,Violet,Burger,Eau,Shell
Hernandez,Clara,ArtConnect,UI/UX Design,Écriture,5,Inconstant,Fiable,Orange,Couscous,Thé,JavaScript
García,Rayan,MediaPulse,Data,Bénévolat,7,Autoritaire,Proactif,Rose,Sushi,Jus d'orange,R
Durand,Louise,QuantumLeap,Chef de Projet,Sports nautiques,2,Impatient,Créatif,Marron,Pâtes,Coca-Cola,Python
Sanchez,Ibrahim,UrbanFlow,Architecte Logiciel,VTT,11,Perfectionniste,Organisé,Turquoise,Poulet Yassa,Limonade,Java
Williams,Nour,BioGenius,Mobile,Poterie,6,Têtu,À l'écoute,Indigo,Thieboudienne,Bière,Swift
Andersen,Gabriel,SpaceVoyage,Dev Web,Modélisme,8,Procrastinateur,Curieux,Cyan,Lasagnes,Vin,PHP
Rossi,Amina,OceanClean,IA,Dessin,3,Bavard,Rigoureux,Magenta,Ramen,Smoothies,Python
Wagner,Oscar,MindCraft,Cybersécurité,Karaoké,9,Timide,Patient,Bleu,Crêpes,Lait,C#
Diop,Lena,FutureFab,Cloud,Méditation,5,Distrait,Empathique,Vert,Steak frites,Tisane,Go
Leblanc,Adam,VisionAI,DevOps,Lecture,7,Rancunier,Persévérant,Rouge,Curry,Chocolat chaud,Shell
Miller,Inès,AutoPilot,UI/UX Design,Football,4,Rigide,Optimiste,Jaune,Paella,Café,JavaScript
Taylor,Zoé,NextGenOS,Data,Gaming,6,Trop émotif,Adaptable,Noir,Soupe Pho,Eau,R
Gautier,Sékou,PowerGrid,Mobile,Danse,8,Maniaque,Leadership,Blanc,Fondue,Thé,Kotlin
Koné,Lola,SecureNet,Cybersécurité,Voyage,3,Naïf,Autonome,Gris,Tajine,Jus d'orange,Java
Bertrand,Théo,EcoBuild,Dev Web,Randonnée,9,Indécis,Ingénieux,Violet,Kebab,Coca-Cola,PHP
Costa,Rama,DeepLearningPro,IA,Cuisine,10,Colérique,Loyal,Orange,Cassoulet,Limonade,Python
Jackson,Hugo,CodeCraft,Chef de Projet,Photographie,5,Pessimiste,Positif,Rose,Blanquette de veau,Bière,Python
Singh,Eva,WebSphere,Cloud,Musique,7,Susceptible,Honnête,Marron,Poutine,Vin,Go
Petit,Bilal,DataForge,DevOps,Peinture,2,Narcissique,Pragmatique,Turquoise,Burrito,Smoothies,Shell
Schuster,Juliette,CloudPioneer,Mobile,Jardinage,11,Insouciant,Communicatif,Indigo,Galette Saucisse,Lait,Swift
Moreno,Nathan,RetailFlow,Data,Fitness,6,Inconstant,Fiable,Cyan,Raclette,Tisane,R
Moore,Aya,LegalAI,Cybersécurité,Yoga,8,Autoritaire,Proactif,Magenta,Pizza,Chocolat chaud,C#
Dramé,Louis,SportStats,UI/UX Design,Échecs,3,Impatient,Créatif,Bleu,Burger,Café,JavaScript
Evans,Olivia,TravelBuddy,IA,Cinéma,9,Perfectionniste,Organisé,Vert,Couscous,Eau,Python
Martin,Imran,HomeSmart,Dev Web,Écriture,4,Têtu,À l'écoute,Rouge,Sushi,Thé,PHP
Robinson,Ambre,AgriTech+,DevOps,Bénévolat,6,Procrastinateur,Curieux,Jaune,Pâtes,Jus d'orange,Shell
Rodriguez,Jules,SafeCity,Data,Sports nautiques,8,Bavard,Rigoureux,Noir,Poulet Yassa,Coca-Cola,Python
Sato,Mélanie,EduBoost,Mobile,VTT,3,Timide,Patient,Blanc,Thieboudienne,Limonade,Kotlin
Schneider,Ali,FinTrack,Cybersécurité,Poterie,9,Distrait,Empathique,Gris,Lasagnes,Bière,Java
Thiam,Laura,HealthCareX,Cloud,Modélisme,10,Rancunier,Persévérant,Violet,Ramen,Vin,Go
Toure,Maxime,SmartLogistics,UI/UX Design,Dessin,5,Rigide,Optimiste,Orange,Crêpes,Smoothies,JavaScript
White,Lina,CyberShield,IA,Karaoké,7,Trop émotif,Adaptable,Rose,Steak frites,Lait,Python
Dupont,Marie,FinTrack,Dev Web,Lecture,5,Impatient,Créatif,Bleu,Pizza,Café,Python
Martin,Jean,CyberShield,Cybersécurité,Gaming,8,Perfectionniste,Organisé,Vert,Burger,Eau,Java
Diallo,Aïcha,EduBoost,Mobile,Danse,3,Têtu,À l'écoute,Rouge,Couscous,Thé,Kotlin
Smith,Alex,HealthCareX,Data,Voyage,10,Procrastinateur,Curieux,Jaune,Sushi,Jus d'orange,R
Garcia,Sofia,SmartLogistics,Cloud,Randonnée,6,Bavard,Rigoureux,Noir,Pâtes,Coca-Cola,Go
Silva,Pierre,AgriTech+,IA,Cuisine,7,Timide,Patient,Blanc,Poulet Yassa,Limonade,Python
Dubois,Fatima,ArtConnect,UI/UX Design,Photographie,4,Distrait,Empathique,Gris,Tajine,Smoothies,JavaScript
Traoré,Chris,MediaPulse,DevOps,Musique,9,Rancunier,Persévérant,Violet,Thieboudienne,Bière,Shell
Johnson,Léa,QuantumLeap,Architecte Logiciel,Peinture,12,Rigide,Optimiste,Orange,Lasagnes,Vin,Java
Lee,David,UrbanFlow,Chef de Projet,Jardinage,11,Trop émotif,Adaptable,Rose,Ramen,Lait,Python
Müller,Aminata,BioGenius,Data,Fitness,2,Maniaque,Leadership,Marron,Curry,Tisane,R
Leroy,Liam,SpaceVoyage,Mobile,Yoga,1,Naïf,Autonome,Turquoise,Tacos,Chocolat chaud,Swift
Chen,Chloé,OceanClean,Dev Web,Échecs,5,Indécis,Ingénieux,Indigo,Pizza,Café,JavaScript
Kim,Paul,MindCraft,IA,Cinéma,7,Colérique,Loyal,Cyan,Sushi,Eau,Python
Ndiaye,Mariam,FutureFab,Cybersécurité,Écriture,4,Pessimiste,Positif,Magenta,Couscous,Thé,Java
Moreau,Taylor,VisionAI,Cloud,Bénévolat,6,Susceptible,Honnête,Bleu,Burger,Jus d'orange,Go
Martinez,Emma,AutoPilot,DevOps,Sports nautiques,8,Narcissique,Pragmatique,Vert,Pâtes,Coca-Cola,Shell
Roussel,Lucas,NextGenOS,Data,VTT,3,Insouciant,Communicatif,Rouge,Salade Composée,Limonade,R
Wang,Assia,PowerGrid,Mobile,Poterie,9,Inconstant,Fiable,Jaune,Poulet Yassa,Bière,Kotlin
O'Connell,Jordan,SecureNet,Cybersécurité,Modélisme,10,Autoritaire,Proactif,Noir,Thieboudienne,Vin,C#
Schmidt,Sophie,EcoBuild,UI/UX Design,Dessin,5,Impatient,Créatif,Blanc,Lasagnes,Smoothies,JavaScript
Sow,Moussa,DeepLearningPro,IA,Karaoké,7,Perfectionniste,Organisé,Gris,Ramen,Lait,Python
Bernard,Noah,CodeCraft,Dev Web,Méditation,2,Têtu,À l'écoute,Violet,Crêpes,Tisane,PHP
Lopez,Camille,WebSphere,DevOps,Lecture,4,Procrastinateur,Curieux,Orange,Steak frites,Chocolat chaud,Shell
Davies,Youssouf,DataForge,Data,Football,6,Bavard,Rigoureux,Rose,Curry,Café,Python
Weber,Mia,CloudPioneer,Cloud,Gaming,8,Timide,Patient,Marron,Paella,Eau,Go
Lefebvre,Arthur,RetailFlow,Mobile,Danse,3,Distrait,Empathique,Turquoise,Soupe Pho,Thé,Swift
Cissé,Sarah,LegalAI,Cybersécurité,Voyage,9,Rancunier,Persévérant,Indigo,Fondue,Jus d'orange,Java
Wilson,Sam,SportStats,Chef de Projet,Randonnée,11,Rigide,Optimiste,Cyan,Tajine,Coca-Cola,Python
Nguyen,Manon,TravelBuddy,IA,Cuisine,1,Trop émotif,Adaptable,Magenta,Kebab,Limonade,R
Perez,Omar,HomeSmart,UI/UX Design,Photographie,5,Maniaque,Leadership,Bleu,Cassoulet,Bière,JavaScript
Dupont,Antoine,AgriTech+,Développeur Web Fullstack,Jardinage,15,Maladroit,Adaptabilité,Vert,Ramen,Boisson préférée,JavaScript
Sanchez,Mateo,VisionPro,Analyste Big Data,Escalade,1,Jaloux,Autonomie,Bleu,Soupe Phở,Tisane,Python
Sy,Moussa,FinTrack,Expert en IA,Échecs,7,Trop direct,Pédagogie,Jaune,Couscous,Café,Python
Johnson,Olivia,SafeCity,UI/UX Designer,Photographie,3,Indécision,Créativité,Rose,Salade César,Smoothie,HTML/CSS
Taylor,Isabella,QuantumAI,Développeur Mobile iOS,Lecture,9,Introverti,Fiabilité,Violet,Hamburger,Jus de pomme,Swift
Ndiaye,Khadija,EcoHarvest,Ingénieur DevOps,Danse,6,Organisation excessive,Organisation,Orange,Riz Jolof,Thé vert,Bash
Lemoine,Chloé,EduBoost,Scrum Master,Voyages,11,Susceptible,Leadership,Gris,Crêpes,Mojito (sans alcool),SQL
Miller,James,AeroSense,Architecte Cloud,Gaming,4,Dispersé,Ingéniosité,Rouge,Sushi,Bière artisanale,Go
Rodriguez,Camila,UrbanFlow,Consultant en Cybersécurité,Course à pied,13,Rêveur,Détermination,Noir,Tacos,Eau plate,Rust
Traoré,Mariam,NovaVerse,Ingénieur en Robotique,Musique (jouer d'un instrument),2,Pessimisme,Calme,Turquoise,Tajine,Jus d'orange,C++
Brown,Sophia,HealthConnect,Data Scientist,Méditation,8,Perfectionnisme,Rigueur,Blanc,Curry Indien,Eau pétillante,R
Diop,Aissatou,DreamBuild,Développeur Blockchain,Bénévolat,5,Timidité,Empathie,Marron,Paella,Thé à la menthe,TypeScript
Anderson,Mia,LinkUp,Développeur Web Fullstack,Écriture,10,Colérique,Sens de l'humour,Indigo,Lasagnes,Lait,PHP
Davis,Liam,StellarData,Ingénieur QA,Football,14,Bavard,Esprit d'équipe,Cyan,Pizza,Soda Cola,Java
Garcia,Emma,ConnectSphere,Spécialiste IoT,Jardinage,0,Maladroit,Honnêteté,Vert,Fish and Chips,Tisane,Python
Keita,Mamadou,HyperLink,Expert en IA,Échecs,7,Trop direct,Pédagogie,Jaune,Couscous,Café,Python
Smith,Sarah,SafeCity,UI/UX Designer,Photographie,3,Indécision,Créativité,Rose,Salade César,Smoothie,HTML/CSS
Johnson,William,QuantumAI,Développeur Mobile iOS,Lecture,9,Introverti,Fiabilité,Violet,Hamburger,Jus de pomme,Swift
Sow,Aminata,EcoHarvest,Ingénieur DevOps,Danse,6,Organisation excessive,Organisation,Orange,Riz Jolof,Thé vert,Bash
Lemoine,Léa,EduBoost,Scrum Master,Voyages,11,Susceptible,Leadership,Gris,Crêpes,Mojito (sans alcool),SQL
Miller,Chloe,AeroSense,Architecte Cloud,Gaming,4,Dispersé,Ingéniosité,Rouge,Sushi,Bière artisanale,Go
Rodriguez,Santiago,UrbanFlow,Consultant en Cybersécurité,Course à pied,13,Rêveur,Détermination,Noir,Tacos,Eau plate,Rust
Kone,Boubacar,NovaVerse,Ingénieur en Robotique,Musique (jouer d'un instrument),2,Pessimisme,Calme,Turquoise,Tajine,Jus d'orange,C++
Brown,Olivia,HealthConnect,Data Scientist,Méditation,8,Perfectionnisme,Rigueur,Blanc,Curry Indien,Eau pétillante,R
Ndiaye,Rama,DreamBuild,Développeur Blockchain,Bénévolat,5,Timidité,Empathie,Marron,Paella,Thé à la menthe,TypeScript
Anderson,Charlotte,LinkUp,Développeur Web Fullstack,Écriture,10,Colérique,Sens de l'humour,Indigo,Lasagnes,Lait,PHP
Davis,Noah,StellarData,Ingénieur QA,Football,14,Bavard,Esprit d'équipe,Cyan,Pizza,Soda Cola,Java
Garcia,Ava,ConnectSphere,Spécialiste IoT,Jardinage,0,Maladroit,Honnêteté,Vert,Fish and Chips,Tisane,Python
Keita,Fatoumata,HyperLink,Expert en IA,Échecs,7,Trop direct,Pédagogie,Jaune,Couscous,Café,Python
Smith,Daniel,SafeCity,UI/UX Designer,Photographie,3,Indécision,Créativité,Rose,Salade César,Smoothie,HTML/CSS
Johnson,Isabella,QuantumAI,Développeur Mobile iOS,Lecture,9,Introverti,Fiabilité,Violet,Hamburger,Jus de pomme,Swift
Sow,Ibrahim,EcoHarvest,Ingénieur DevOps,Danse,6,Organisation excessive,Organisation,Orange,Riz Jolof,Thé vert,Bash
Lemoine,Lucas,EduBoost,Scrum Master,Voyages,11,Susceptible,Leadership,Gris,Crêpes,Mojito (sans alcool),SQL
Miller,Emma,AeroSense,Architecte Cloud,Gaming,4,Dispersé,Ingéniosité,Rouge,Sushi,Bière artisanale,Go
Rodriguez,Sofia,UrbanFlow,Consultant en Cybersécurité,Course à pied,13,Rêveur,Détermination,Noir,Tacos,Eau plate,Rust
Kone,Moussa,NovaVerse,Ingénieur en Robotique,Musique (jouer d'un instrument),2,Pessimisme,Calme,Turquoise,Tajine,Jus d'orange,C++
Brown,Mia,HealthConnect,Data Scientist,Méditation,8,Perfectionnisme,Rigueur,Blanc,Curry Indien,Eau pétillante,R
Ndiaye,Assane,DreamBuild,Développeur Blockchain,Bénévolat,5,Timidité,Empathie,Marron,Paella,Thé à la menthe,TypeScript
Anderson,James,LinkUp,Développeur Web Fullstack,Écriture,10,Colérique,Sens de l'humour,Indigo,Lasagnes,Lait,PHP
Davis,Ava,StellarData,Ingénieur QA,Football,14,Bavard,Esprit d'équipe,Cyan,Pizza,Soda Cola,Java
Garcia,Michael,ConnectSphere,Spécialiste IoT,Jardinage,0,Maladroit,Honnêteté,Vert,Fish and Chips,Tisane,Python
Keita,Fanta,HyperLink,Expert en IA,Échecs,7,Trop direct,Pédagogie,Jaune,Couscous,Café,Python
Smith,Jessica,SafeCity,UI/UX Designer,Photographie,3,Indécision,Créativité,Rose,Salade César,Smoothie,HTML/CSS
Johnson,Robert,QuantumAI,Développeur Mobile iOS,Lecture,9,Introverti,Fiabilité,Violet,Hamburger,Jus de pomme,Swift
Sow,Cheikh,EcoHarvest,Ingénieur DevOps,Danse,6,Organisation excessive,Organisation,Orange,Riz Jolof,Thé vert,Bash
Lemoine,Manon,EduBoost,Scrum Master,Voyages,11,Susceptible,Leadership,Gris,Crêpes,Mojito (sans alcool),SQL
Miller,Chris,AeroSense,Architecte Cloud,Gaming,4,Dispersé,Ingéniosité,Rouge,Sushi,Bière artisanale,Go
Rodriguez,María,UrbanFlow,Consultant en Cybersécurité,Course à pied,13,Rêveur,Détermination,Noir,Tacos,Eau plate,Rust
Kone,Modou,NovaVerse,Ingénieur en Robotique,Musique (jouer d'un instrument),2,Pessimisme,Calme,Turquoise,Tajine,Jus d'orange,C++
Brown,Emily,HealthConnect,Data Scientist,Méditation,8,Perfectionnisme,Rigueur,Blanc,Curry Indien,Eau pétillante,R
Ndiaye,Coumba,DreamBuild,Développeur Blockchain,Bénévolat,5,Timidité,Empathie,Marron,Paella,Thé à la menthe,TypeScript
Anderson,David,LinkUp,Développeur Web Fullstack,Écriture,10,Colérique,Sens de l'humour,Indigo,Lasagnes,Lait,PHP
Davis,Sophia,StellarData,Ingénieur QA,Football,14,Bavard,Esprit d'équipe,Cyan,Pizza,Soda Cola,Java
Garcia,William,ConnectSphere,Spécialiste IoT,Jardinage,0,Maladroit,Honnêteté,Vert,Fish and Chips,Tisane,Python
Keita,Sékou,HyperLink,Expert en IA,Échecs,7,Trop direct,Pédagogie,Jaune,Couscous,Café,Python
Smith,Ava,SafeCity,UI/UX Designer,Photographie,3,Indécision,Créativité,Rose,Salade César,Smoothie,HTML/CSS
Johnson,Joseph,QuantumAI,Développeur Mobile iOS,Lecture,9,Introverti,Fiabilité,Violet,Hamburger,Jus de pomme,Swift
Sow,Omar,EcoHarvest,Ingénieur DevOps,Danse,6,Organisation excessive,Organisation,Orange,Riz Jolof,Thé vert,Bash
Lemoine,Jules,EduBoost,Scrum Master,Voyages,11,Susceptible,Leadership,Gris,Crêpes,Mojito (sans alcool),SQL
Miller,Charles,AeroSense,Architecte Cloud,Gaming,4,Dispersé,Ingéniosité,Rouge,Sushi,Bière artisanale,Go
Rodriguez,Miguel,UrbanFlow,Consultant en Cybersécurité,Course à pied,13,Rêveur,Détermination,Noir,Tacos,Eau plate,Rust
Kone,Ndeye,NovaVerse,Ingénieur en Robotique,Musique (jouer d'un instrument),2,Pessimisme,Calme,Turquoise,Tajine,Jus d'orange,C++
Brown,James,HealthConnect,Data Scientist,Méditation,8,Perfectionnisme,Rigueur,Blanc,Curry Indien,Eau pétillante,R
Ndiaye,Ismaël,DreamBuild,Développeur Blockchain,Bénévolat,5,Timidité,Empathie,Marron,Paella,Thé à la menthe,TypeScript
Anderson,Sarah,LinkUp,Développeur Web Fullstack,Écriture,10,Colérique,Sens de l'humour,Indigo,Lasagnes,Lait,PHP
Davis,Robert,StellarData,Ingénieur QA,Football,14,Bavard,Esprit d'équipe,Cyan,Pizza,Soda Cola,Java
Garcia,Elizabeth,ConnectSphere,Spécialiste IoT,Jardinage,0,Maladroit,Honnêteté,Vert,Fish and Chips,Tisane,Python
Keita,Adama,HyperLink,Expert en IA,Échecs,7,Trop direct,Pédagogie,Jaune,Couscous,Café,Python
Smith,Sophia,SafeCity,UI/UX Designer,Photographie,3,Indécision,Créativité,Rose,Salade César,Smoothie,HTML/CSS
Johnson,Charlotte,QuantumAI,Développeur Mobile iOS,Lecture,9,Introverti,Fiabilité,Violet,Hamburger,Jus de pomme,Swift
Sow,Aminata,EcoHarvest,Ingénieur DevOps,Danse,6,Organisation excessive,Organisation,Orange,Riz Jolof,Thé vert,Bash
Lemoine,Gabriel,EduBoost,Scrum Master,Voyages,11,Susceptible,Leadership,Gris,Crêpes,Mojito (sans alcool),SQL
Miller,Amelia,AeroSense,Architecte Cloud,Gaming,4,Dispersé,Ingéniosité,Rouge,Sushi,Bière artisanale,Go
Rodriguez,Sebastián,UrbanFlow,Consultant en Cybersécurité,Course à pied,13,Rêveur,Détermination,Noir,Tacos,Eau plate,Rust
Kone,Fatoumata,NovaVerse,Ingénieur en Robotique,Musique (jouer d'un instrument),2,Pessimisme,Calme,Turquoise,Tajine,Jus d'orange,C++
Brown,Noah,HealthConnect,Data Scientist,Méditation,8,Perfectionnisme,Rigueur,Blanc,Curry Indien,Eau pétillante,R
Ndiaye,Mariam,DreamBuild,Développeur Blockchain,Bénévolat,5,Timidité,Empathie,Marron,Paella,Thé à la menthe,TypeScript
Anderson,Isabella,LinkUp,Développeur Web Fullstack,Écriture,10,Colérique,Sens de l'humour,Indigo,Lasagnes,Lait,PHP
Davis,Mia,StellarData,Ingénieur QA,Football,14,Bavard,Esprit d'équipe,Cyan,Pizza,Soda Cola,Java
Garcia,Ethan,ConnectSphere,Spécialiste IoT,Jardinage,0,Maladroit,Honnêteté,Vert,Fish and Chips,Tisane,Python
Keita,Bintou,HyperLink,Expert en IA,Échecs,7,Trop direct,Pédagogie,Jaune,Couscous,Café,Python
Smith,Olivia,SafeCity,UI/UX Designer,Photographie,3,Indécision,Créativité,Rose,Salade César,Smoothie,HTML/CSS
Johnson,Michael,QuantumAI,Développeur Mobile iOS,Lecture,9,Introverti,Fiabilité,Violet,Hamburger,Jus de pomme,Swift
Sow,Aissatou,EcoHarvest,Ingénieur DevOps,Danse,6,Organisation excessive,Organisation,Orange,Riz Jolof,Thé vert,Bash
Lemoine,Théo,EduBoost,Scrum Master,Voyages,11,Susceptible,Leadership,Gris,Crêpes,Mojito (sans alcool),SQL
Miller,Liam,AeroSense,Architecte Cloud,Gaming,4,Dispersé,Ingéniosité,Rouge,Sushi,Bière artisanale,Go
Rodriguez,Santiago,UrbanFlow,Consultant en Cybersécurité,Course à pied,13,Rêveur,Détermination,Noir,Tacos,Eau plate,Rust
Kone,Diarra,NovaVerse,Ingénieur en Robotique,Musique (jouer d'un instrument),2,Pessimisme,Calme,Turquoise,Tajine,Jus d'orange,C++
Brown,Sophia,HealthConnect,Data Scientist,Méditation,8,Perfectionnisme,Rigueur,Blanc,Curry Indien,Eau pétillante,R
Ndiaye,Modou,DreamBuild,Développeur Blockchain,Bénévolat,5,Timidité,Empathie,Marron,Paella,Thé à la menthe,TypeScript
Anderson,Daniel,LinkUp,Développeur Web Fullstack,Écriture,10,Colérique,Sens de l'humour,Indigo,Lasagnes,Lait,PHP
Davis,Ava,StellarData,Ingénieur QA,Football,14,Bavard,Esprit d'équipe,Cyan,Pizza,Soda Cola,Java
Dubois,Antoine,AgriTech+,Cloud Computing,Fitness,13,Procrastination,Curiosité,Orange,Sushi,Thé glacé,JavaScript
Hernandez,Ashley,CyberGuard,Product Management,Karaoké,2,Rêveur,Fiabilité,Jaune,Burger,Coca-Cola,C#
Smith,Emily,EduBoost,Développement Web,Développement personnel,1,Retardataire,Patience,Blanc,Salade composée,Eau de coco,Python
Rodriguez,James,FinTrack,Machine Learning,Jardinage,12,Têtu,Organisation,Gris,Pâtes Carbonara,Eau,Kotlin
Diallo,Moussa,HealthConnect,Intelligence Artificielle,Football,9,Impatience,Détermination,Noir,Couscous,Café,Java
Miller,John,SafeCity,Cybersécurité,Vélo,7,Étourdi,Humour,Violet,Tacos,Jus d'orange,Go
Williams,Sarah,AgriTech+,DevOps,Gaming,5,Distraction,Esprit d'équipe,Vert,Pizza,Limonade,Rust
Martin,Chloé,GreenEnergy,Big Data,Peinture,10,Susceptible,Empathie,Rouge,Curry,Thé,PHP
Sow,Aminata,SmartLogistics,Développement Mobile,Natation,3,Sarcasme,Rigueur,Bleu,Tajine,Smoothie,Swift
Thomas,Arthur,QuantumLeap,Ingénierie Logicielle,Échecs,14,Indécision,Créativité,Rose,Ramen,Boisson énergisante,C++
Davis,Elizabeth,UrbanSense,Data Science,Lecture,0,Manque de confiance,Optimisme,Turquoise,Grillades,Jus de pomme,TypeScript
Ndiaye,Adama,ArtificialMind,Consultant Tech,Voyage,8,Perfectionnisme (excessif),Persévérance,Marron,Thiéboudienne,Chocolat chaud,Scala
Garcia,Daniel,RoboBuild,Réseaux,Randonnée,6,Bavard,Sens de l'écoute,Orange,Lasagnes,Soda,Bash
Keita,Fanta,EcoPledge,Développement Web,Musique,11,Timidité,Adaptabilité,Jaune,Steak-frites,Sirop à l'eau,SQL
Moreau,Lucas,SecureVault,Cybersécurité,Coding,4,Têtu,Organisation,Blanc,Sushi,Thé glacé,HTML/CSS
Jones,Jessica,VirtuLearn,Cloud Computing,Bénévolat,1,Retardataire,Fiabilité,Gris,Burger,Coca-Cola,Python
Cissé,Sékou,MarketFlow,Développement Mobile,Danse,9,Impatience,Détermination,Noir,Salade composée,Eau de coco,JavaScript
Petit,Léa,SpaceExplore,Intelligence Artificielle,Jardinage,13,Sarcasme,Patience,Violet,Pâtes Carbonara,Eau,Java
Kone,Mariam,NextGenLabs,DevOps,Football,8,Étourdi,Humour,Vert,Couscous,Café,Go
Durand,Pierre,AgriTech+,Assurance Qualité,Vélo,6,Distraction,Esprit d'équipe,Bleu,Pizza,Limonade,Rust
Smith,Antoine,SafeCity,UI/UX Design,Gaming,10,Susceptible,Empathie,Rouge,Curry,Thé,PHP
Martinez,John,EduBoost,Product Management,Natation,2,Rêveur,Rigueur,Turquoise,Tajine,Smoothie,Swift
Thomas,Lucas,FinTrack,Développement Web,Échecs,14,Indécision,Créativité,Rose,Ramen,Boisson énergisante,C++
Touré,Omar,HealthConnect,Machine Learning,Lecture,0,Manque de confiance,Optimisme,Marron,Grillades,Jus de pomme,TypeScript
Laurent,Sophie,GreenEnergy,Big Data,Voyage,7,Perfectionnisme (excessif),Persévérance,Orange,Thiéboudienne,Chocolat chaud,Scala
Hernandez,Emily,SmartLogistics,Ingénierie Logicielle,Randonnée,11,Bavard,Sens de l'écoute,Jaune,Lasagnes,Soda,Bash
Leroy,Chloé,CyberGuard,Consultant Tech,Musique,5,Timidité,Adaptabilité,Blanc,Steak-frites,Sirop à l'eau,SQL
Dubois,David,AutoDriveX,Développement Web,Coding,12,Têtu,Organisation,Gris,Sushi,Thé glacé,HTML/CSS
Bernard,Manon,QuantumLeap,Cloud Computing,Bénévolat,3,Retardataire,Fiabilité,Noir,Burger,Coca-Cola,Python
Traoré,Aissata,UrbanSense,Cybersécurité,Danse,1,Impatience,Détermination,Violet,Salade composée,Eau de coco,JavaScript
Williams,Michael,DataStream,Intelligence Artificielle,Jardinage,9,Sarcasme,Patience,Vert,Pâtes Carbonara,Eau,Java
Diop,Ibrahim,ArtificialMind,DevOps,Football,13,Étourdi,Humour,Bleu,Couscous,Café,Go
Moore,Sarah,RoboBuild,Développement Mobile,Vélo,8,Distraction,Esprit d'équipe,Rouge,Pizza,Limonade,Rust
Jackson,Daniel,EcoPledge,Assurance Qualité,Gaming,6,Susceptible,Empathie,Turquoise,Curry,Thé,PHP
Davis,Jessica,SecureVault,UI/UX Design,Natation,10,Rêveur,Rigueur,Rose,Tajine,Smoothie,Swift
