Nom,Prénom,Projet,Spécialité,Hobby,Nombre d'années d'expérience,Défaut,Qualité,Couleur préférée,Plat préféré,Boisson préférée,Langage préféré
Diop,Moussa,AquaSense,Développement Web,Cuisine,0,Manque de Confiance,Sens de l'Humour,Jaune,Burger,Eau Gazeuse,Java
Martinez,Chris,CyberShield,Intelligence Artificielle,Natation,13,Orgueil,Autonome,Noir,Thieboudienne,Limonade Fraise,Go
Laurent,Camille,DataVault,DevOps,Peinture,5,Indécision,Pédagogue,Blanc,Paella,Smoothie Banane,C#
Dubois,Sophie,AIInnovate,Développement Mobile,Photographie,10,Impatience,Créatif,Violet,Pâtes Carbonara,Jus de Pomme,Kotlin
Diallo,Mamadou,SpaceBridge,Cloud Computing,Musique,3,Procrastination,Rigoureux,Orange,Poulet Yassa,Chocolat chaud,Rust
Smith,John,UrbanMobility,Cybersécurité,Échecs,8,Timidité,Patient,Rose,Tacos,Infusion menthe,TypeScript
Martin,Marie,EcoFarm,UI/UX Design,Yoga,2,Têtu,Esprit d'équipe,Gris,Riz Frit,Eau Plate,Ruby
Traoré,Fatou,VisionCare,QA Testing,Méditation,7,Désorganisé,Curieux,Marron,Lasagnes,Coca-Cola,Solidity
Johnson,Sarah,MediCareX,Blockchain Dev,Bénévolat,4,Bavard,Organisé,Turquoise,Curry de Légumes,Jus d'Orange,C++
Bernard,Pierre,EduStream,Systèmes Embarqués,Jardinage,9,Perfectionnisme,Optimiste,Bleu,Pizza,Café,Python
Sow,Alassane,SmartGrid,Scrum Master,Cinéma,1,Distrait,Loyal,Vert,Couscous,Thé Vert,JavaScript
Williams,Michael,WasteWise,Product Owner,Pêche,14,Gourmand,Empathique,Rouge,Sushi,Jus de Mangue,PHP
Thomas,Hugo,TravelBuddy,Data Science,Course à pied,6,Colérique,Persévérant,Jaune,Burger,Eau Gazeuse,Java
Ndiaye,Lamine,AgriTech+,Développement Web,Lecture,11,Méfiance,Adaptable,Noir,Thieboudienne,Limonade Fraise,Go
Brown,Emily,SafeCity,Intelligence Artificielle,Football,0,Susceptible,Communicatif,Blanc,Paella,Smoothie Banane,C#
Petit,Jean,EduBoost,DevOps,Gaming,13,Manque de Confiance,Sens de l'Humour,Violet,Pâtes Carbonara,Jus de Pomme,Kotlin
Cissé,Aïcha,FinTrack,Développement Mobile,Coding,5,Orgueil,Autonome,Orange,Poulet Yassa,Chocolat chaud,Rust
Jones,Ava,HealthConnect,Cloud Computing,Danse,10,Indécision,Pédagogue,Rose,Tacos,Infusion menthe,TypeScript
Durand,Daniel,GreenEnergy,Cybersécurité,Voyage,3,Impatience,Créatif,Gris,Riz Frit,Eau Plate,Ruby
Keita,Aminata,SmartLogistics,UI/UX Design,Randonnée,8,Procrastination,Rigoureux,Marron,Lasagnes,Coca-Cola,Solidity
Garcia,Olivia,AquaSense,QA Testing,Cuisine,2,Timidité,Patient,Turquoise,Curry de Légumes,Jus d'Orange,C++
Leroy,Lucas,CyberShield,Blockchain Dev,Natation,7,Têtu,Esprit d'équipe,Bleu,Pizza,Café,Python
Kone,Fanta,DataVault,Systèmes Embarqués,Peinture,4,Désorganisé,Curieux,Vert,Couscous,Thé Vert,JavaScript
Miller,David,AIInnovate,Scrum Master,Photographie,9,Bavard,Organisé,Rouge,Sushi,Jus de Mangue,PHP
Camara,Khadija,SpaceBridge,Product Owner,Musique,1,Perfectionnisme,Optimiste,Jaune,Burger,Eau Gazeuse,Java
Davis,Chris,UrbanMobility,Data Science,Échecs,14,Distrait,Loyal,Noir,Thieboudienne,Limonade Fraise,Go
Moreau,Jessica,EcoFarm,Développement Web,Yoga,6,Gourmand,Empathique,Blanc,Paella,Smoothie Banane,C#
Touré,Omar,VisionCare,Intelligence Artificielle,Méditation,11,Colérique,Persévérant,Violet,Pâtes Carbonara,Jus de Pomme,Kotlin
Rodriguez,Emily,MediCareX,DevOps,Bénévolat,0,Méfiance,Adaptable,Orange,Poulet Yassa,Chocolat chaud,Rust
Simon,John,EduStream,Développement Mobile,Jardinage,13,Susceptible,Communicatif,Rose,Tacos,Infusion menthe,TypeScript
Diop,Sarah,SmartGrid,Cloud Computing,Cinéma,5,Manque de Confiance,Sens de l'Humour,Gris,Riz Frit,Eau Plate,Ruby
Martinez,Camille,WasteWise,Cybersécurité,Pêche,10,Orgueil,Autonome,Marron,Lasagnes,Coca-Cola,Solidity
Laurent,Antoine,TravelBuddy,UI/UX Design,Course à pied,3,Indécision,Pédagogue,Turquoise,Curry de Légumes,Jus d'Orange,C++
Dubois,Hugo,AgriTech+,QA Testing,Lecture,8,Impatience,Créatif,Bleu,Pizza,Café,Python
Diallo,Emma,SafeCity,Blockchain Dev,Football,2,Procrastination,Rigoureux,Vert,Couscous,Thé Vert,JavaScript
Smith,Lucas,EduBoost,Systèmes Embarqués,Gaming,7,Timidité,Patient,Rouge,Sushi,Jus de Mangue,PHP
Martin,Chloé,FinTrack,Scrum Master,Coding,4,Têtu,Esprit d'équipe,Jaune,Burger,Eau Gazeuse,Java
Traoré,Jean,HealthConnect,Product Owner,Danse,9,Désorganisé,Curieux,Noir,Thieboudienne,Limonade Fraise,Go
Johnson,Pierre,GreenEnergy,Data Science,Voyage,1,Bavard,Organisé,Blanc,Paella,Smoothie Banane,C#
Bernard,Marie,SmartLogistics,Développement Web,Randonnée,14,Perfectionnisme,Optimiste,Violet,Pâtes Carbonara,Jus de Pomme,Kotlin
Sow,Sophie,AquaSense,Intelligence Artificielle,Cuisine,6,Distrait,Loyal,Orange,Poulet Yassa,Chocolat chaud,Rust
Williams,Antoine,CyberShield,DevOps,Natation,11,Gourmand,Empathique,Rose,Tacos,Infusion menthe,TypeScript
Thomas,Fatou,DataVault,Développement Mobile,Peinture,0,Colérique,Persévérant,Gris,Riz Frit,Eau Plate,Ruby
Ndiaye,Mamadou,AIInnovate,Cloud Computing,Photographie,13,Méfiance,Adaptable,Marron,Lasagnes,Coca-Cola,Solidity
Brown,Aïcha,SpaceBridge,Cybersécurité,Musique,5,Susceptible,Communicatif,Turquoise,Curry de Légumes,Jus d'Orange,C++
Petit,Omar,UrbanMobility,UI/UX Design,Échecs,10,Manque de Confiance,Sens de l'Humour,Bleu,Pizza,Café,Python
Cissé,Aminata,EcoFarm,QA Testing,Yoga,3,Orgueil,Autonome,Vert,Couscous,Thé Vert,JavaScript
Jones,Khadija,VisionCare,Blockchain Dev,Méditation,8,Indécision,Pédagogue,Rouge,Sushi,Jus de Mangue,PHP
Durand,Lamine,MediCareX,Systèmes Embarqués,Bénévolat,2,Impatience,Créatif,Jaune,Burger,Eau Gazeuse,Java
Keita,Fanta,EduStream,Scrum Master,Jardinage,7,Procrastination,Rigoureux,Noir,Thieboudienne,Limonade Fraise,Go
Garcia,Alassane,SmartGrid,Product Owner,Cinéma,4,Timidité,Patient,Blanc,Paella,Smoothie Banane,C#
Leroy,John,WasteWise,Data Science,Pêche,9,Têtu,Esprit d'équipe,Violet,Pâtes Carbonara,Jus de Pomme,Kotlin
Kone,Emily,TravelBuddy,Développement Web,Course à pied,1,Désorganisé,Curieux,Orange,Poulet Yassa,Chocolat chaud,Rust
Miller,Michael,AgriTech+,Intelligence Artificielle,Lecture,14,Bavard,Organisé,Rose,Tacos,Infusion menthe,TypeScript
Camara,Sarah,SafeCity,DevOps,Football,6,Perfectionnisme,Optimiste,Gris,Riz Frit,Eau Plate,Ruby
Davis,David,EduBoost,Développement Mobile,Gaming,11,Distrait,Loyal,Marron,Lasagnes,Coca-Cola,Solidity
Moreau,Jessica,FinTrack,Cloud Computing,Coding,0,Gourmand,Empathique,Turquoise,Curry de Légumes,Jus d'Orange,C++
Touré,Chris,HealthConnect,Cybersécurité,Danse,13,Colérique,Persévérant,Bleu,Pizza,Café,Python
Rodriguez,Olivia,GreenEnergy,UI/UX Design,Voyage,5,Méfiance,Adaptable,Vert,Couscous,Thé Vert,JavaScript
Simon,Daniel,SmartLogistics,QA Testing,Randonnée,10,Susceptible,Communicatif,Rouge,Sushi,Jus de Mangue,PHP
Diop,Ava,AquaSense,Blockchain Dev,Cuisine,3,Manque de Confiance,Sens de l'Humour,Jaune,Burger,Eau Gazeuse,Java
Martinez,Jean,CyberShield,Systèmes Embarqués,Natation,8,Orgueil,Autonome,Noir,Thieboudienne,Limonade Fraise,Go
Laurent,Pierre,DataVault,Scrum Master,Peinture,2,Indécision,Pédagogue,Blanc,Paella,Smoothie Banane,C#
Dubois,Marie,AIInnovate,Product Owner,Photographie,7,Impatience,Créatif,Violet,Pâtes Carbonara,Jus de Pomme,Kotlin
Diallo,Sophie,SpaceBridge,Data Science,Musique,4,Procrastination,Rigoureux,Orange,Poulet Yassa,Chocolat chaud,Rust
Smith,Antoine,UrbanMobility,Développement Web,Échecs,9,Timidité,Patient,Rose,Tacos,Infusion menthe,TypeScript
Martin,Camille,EcoFarm,Intelligence Artificielle,Yoga,1,Têtu,Esprit d'équipe,Gris,Riz Frit,Eau Plate,Ruby
Traoré,Hugo,VisionCare,DevOps,Méditation,14,Désorganisé,Curieux,Marron,Lasagnes,Coca-Cola,Solidity
Johnson,Emma,MediCareX,Développement Mobile,Bénévolat,6,Bavard,Organisé,Turquoise,Curry de Légumes,Jus d'Orange,C++
Smith,Lucas,ConnectEDU,Cloud Computing,Fitness,14,Procrastination,Minutie,Jaune,Maffé,Thé,Java
Traoré,Mariam,EcoHarvest,Qualité Logicielle,Pêche,3,Sensibilité excessive,Fiabilité,Gris,Boeuf Bourguignon,Jus d'orange,C#
Kim,Liam,CyberGuard,Cybersécurité,Gaming,8,Indécision,Patience,Noir,Sushi,Eau,Python
Dubois,Sophie,AI_Vision,Intelligence Artificielle,Lecture,11,Impatience,Intuition,Violet,Pad Thaï,Smoothy,Kotlin
Sankara,Amadou,AgriTech+,Architecture IT,Jardinage,5,Têtardise,Adaptabilité,Vert,Couscous,Jus de bissap,PHP
Johnson,Olivia,SafeCity,Développement Mobile,Danse,6,Désordre,Optimisme,Rose,Tacos,Limonade,Swift
Ivanov,Youssef,FinTrack,Analyse Big Data,Échecs,9,Curiosité intrusive,Rigueur,Bleu,Ramen,Café,SQL
Lee,Emily,EduBoost,UI/UX Design,Photographie,2,Anxiété,Créativité,Orange,Salade César,Chocolat chaud,JavaScript
Wang,Chen,GreenEnergy,DevOps,Bénévolat,7,Maniaque,Esprit d'équipe,Blanc,Curry Indien,Infusion,Go
Ba,Fatou,HealthConnect,Gestion de Projet,Natation,12,Oubli,Leadership,Rouge,Thieboudienne,Karkadé,Python
Rodriguez,Diego,SmartLogistics,Ingénierie Logicielle,Cuisine,10,Timidité,Pédagogie,Marron,Paella,Jus de pomme,C++
Taylor,Chloe,AutoDriveX,Développement Web,Voyage,4,Trop franc,Humour,Turquoise,Burger,Soda artisanal,TypeScript
Novak,Anya,UrbanPulse,Blockchain,Dessin,1,Distraction,Curiosité,Jaune,Feijoada,Eau,Rust
Gonzalez,Gabriela,DataInsights,Data Science,Randonnée,13,Procrastination,Persévérance,Vert,Lasagnes,Thé,Python
Schmidt,Anja,MobileWallet,Développement Mobile,Coding,8,Impatience,Organisation,Rose,Pizza,Coca-Cola,Java
Rossi,Ravi,E-GovNext,Cloud Computing,Musique,6,Têtardise,Empathie,Noir,Thieboudienne,Jus d'orange,PHP
Khan,Priya,BioGenius,Intelligence Artificielle,Gaming,10,Sensibilité excessive,Minutie,Bleu,Sushi,Smoothy,C#
Ouédraogo,Kadiatou,AquaMonitor,Cybersécurité,Fitness,5,Naïveté,Fiabilité,Rouge,Maffé,Lait,Go
Williams,Noah,SpaceExplore,Développement Web,Lecture,11,Cynisme,Adaptabilité,Orange,Pad Thaï,Café,JavaScript
Miller,Emma,QuantumLeap,UI/UX Design,Cinéma,3,Indécision,Patience,Gris,Tacos,Limonade,Swift
Davis,Ethan,FutureCampus,DevOps,Échecs,9,Bavardage,Rigueur,Blanc,Ramen,Chocolat chaud,SQL
Wilson,Maya,GlobalTrade,Analyse Big Data,Photographie,7,Anxiété,Créativité,Violet,Salade César,Infusion,Python
Garcia,Lucas,InnovateHub,Ingénierie Logicielle,Voyage,14,Perfectionnisme,Leadership,Marron,Boeuf Bourguignon,Karkadé,C++
Sow,Amin,ConnectEDU,Gestion de Projet,Cuisine,12,Oubli,Humour,Turquoise,Curry Indien,Jus de pomme,TypeScript
Smith,Mariam,EcoHarvest,Qualité Logicielle,Pêche,4,Distraction,Pédagogie,Jaune,Cassoulet,Eau,Rust
Traoré,Amadou,CyberGuard,Cybersécurité,Gaming,8,Trop franc,Persévérance,Vert,Pizza,Thé,Python
Kim,Olivia,AI_Vision,Intelligence Artificielle,Lecture,11,Impatience,Organisation,Rose,Thieboudienne,Smoothy,Kotlin
Dubois,Lucas,AgriTech+,Architecture IT,Jardinage,5,Têtardise,Empathie,Noir,Couscous,Jus d'orange,PHP
Sankara,Aïcha,HealthConnect,Développement Mobile,Danse,6,Désordre,Minutie,Bleu,Tacos,Limonade,Swift
Johnson,Liam,FinTrack,Analyse Big Data,Échecs,9,Curiosité intrusive,Fiabilité,Rouge,Ramen,Café,SQL
Ivanov,Fatou,EduBoost,UI/UX Design,Photographie,2,Anxiété,Adaptabilité,Orange,Salade César,Chocolat chaud,JavaScript
Lee,Emily,GreenEnergy,DevOps,Bénévolat,7,Maniaque,Patience,Gris,Curry Indien,Infusion,Go
Wang,Chen,HealthConnect,Gestion de Projet,Natation,12,Oubli,Rigueur,Blanc,Thieboudienne,Karkadé,Python
Ba,Pierre,SmartLogistics,Ingénierie Logicielle,Cuisine,10,Timidité,Créativité,Violet,Paella,Jus de pomme,C++
Rodriguez,Gabriela,AutoDriveX,Développement Web,Voyage,4,Trop franc,Humour,Turquoise,Burger,Soda artisanal,TypeScript
Taylor,Chloe,UrbanPulse,Blockchain,Dessin,1,Distraction,Curiosité,Jaune,Feijoada,Eau,Rust
Novak,Anya,DataInsights,Data Science,Randonnée,13,Procrastination,Persévérance,Vert,Lasagnes,Thé,Python
Gonzalez,Diego,MobileWallet,Développement Mobile,Coding,8,Impatience,Organisation,Rose,Pizza,Coca-Cola,Java
Schmidt,Anja,E-GovNext,Cloud Computing,Musique,6,Têtardise,Empathie,Noir,Thieboudienne,Jus d'orange,PHP
Rossi,Ravi,BioGenius,Intelligence Artificielle,Gaming,10,Sensibilité excessive,Minutie,Bleu,Sushi,Smoothy,C#
Khan,Priya,AquaMonitor,Cybersécurité,Fitness,5,Naïveté,Fiabilité,Rouge,Maffé,Lait,Go
Ouédraogo,Kadiatou,SpaceExplore,Développement Web,Lecture,11,Cynisme,Adaptabilité,Orange,Pad Thaï,Café,JavaScript
Williams,Noah,QuantumLeap,UI/UX Design,Cinéma,3,Indécision,Patience,Gris,Tacos,Limonade,Swift
Miller,Emma,FutureCampus,DevOps,Échecs,9,Bavardage,Rigueur,Blanc,Ramen,Chocolat chaud,SQL
Davis,Ethan,GlobalTrade,Analyse Big Data,Photographie,7,Anxiété,Créativité,Violet,Salade César,Infusion,Python
Wilson,Maya,InnovateHub,Ingénierie Logicielle,Voyage,14,Perfectionnisme,Leadership,Marron,Boeuf Bourguignon,Karkadé,C++
Garcia,Lucas,ConnectEDU,Gestion de Projet,Cuisine,12,Oubli,Humour,Turquoise,Curry Indien,Jus de pomme,TypeScript
Sow,Amin,EcoHarvest,Qualité Logicielle,Pêche,4,Distraction,Pédagogie,Jaune,Cassoulet,Eau,Rust
Smith,Mariam,CyberGuard,Cybersécurité,Gaming,8,Trop franc,Persévérance,Vert,Pizza,Thé,Python
Traoré,Amadou,AI_Vision,Intelligence Artificielle,Lecture,11,Impatience,Organisation,Rose,Thieboudienne,Smoothy,Kotlin
Kim,Olivia,AgriTech+,Architecture IT,Jardinage,5,Têtardise,Empathie,Noir,Couscous,Jus d'orange,PHP
Dubois,Lucas,SafeCity,Développement Mobile,Danse,6,Désordre,Minutie,Bleu,Tacos,Limonade,Swift
Sankara,Aïcha,FinTrack,Analyse Big Data,Échecs,9,Curiosité intrusive,Fiabilité,Rouge,Ramen,Café,SQL
Johnson,Liam,EduBoost,UI/UX Design,Photographie,2,Anxiété,Adaptabilité,Orange,Salade César,Chocolat chaud,JavaScript
Ivanov,Fatou,GreenEnergy,DevOps,Bénévolat,7,Maniaque,Patience,Gris,Curry Indien,Infusion,Go
Lee,Emily,HealthConnect,Gestion de Projet,Natation,12,Oubli,Rigueur,Blanc,Thieboudienne,Karkadé,Python
Wang,Chen,SmartLogistics,Ingénierie Logicielle,Cuisine,10,Timidité,Créativité,Violet,Paella,Jus de pomme,C++
Ba,Pierre,AutoDriveX,Développement Web,Voyage,4,Trop franc,Humour,Turquoise,Burger,Soda artisanal,TypeScript
Rodriguez,Gabriela,UrbanPulse,Blockchain,Dessin,1,Distraction,Curiosité,Jaune,Feijoada,Eau,Rust
Taylor,Chloe,DataInsights,Data Science,Randonnée,13,Procrastination,Persévérance,Vert,Lasagnes,Thé,Python
Novak,Anya,MobileWallet,Développement Mobile,Coding,8,Impatience,Organisation,Rose,Pizza,Coca-Cola,Java
Gonzalez,Diego,E-GovNext,Cloud Computing,Musique,6,Têtardise,Empathie,Noir,Thieboudienne,Jus d'orange,PHP
Schmidt,Anja,BioGenius,Intelligence Artificielle,Gaming,10,Sensibilité excessive,Minutie,Bleu,Sushi,Smoothy,C#
Rossi,Ravi,AquaMonitor,Cybersécurité,Fitness,5,Naïveté,Fiabilité,Rouge,Maffé,Lait,Go
Khan,Priya,SpaceExplore,Développement Web,Lecture,11,Cynisme,Adaptabilité,Orange,Pad Thaï,Café,JavaScript
Ouédraogo,Kadiatou,QuantumLeap,UI/UX Design,Cinéma,3,Indécision,Patience,Gris,Tacos,Limonade,Swift
Williams,Noah,FutureCampus,DevOps,Échecs,9,Bavardage,Rigueur,Blanc,Ramen,Chocolat chaud,SQL
Miller,Emma,GlobalTrade,Analyse Big Data,Photographie,7,Anxiété,Créativité,Violet,Salade César,Infusion,Python
Davis,Ethan,InnovateHub,Ingénierie Logicielle,Voyage,14,Perfectionnisme,Leadership,Marron,Boeuf Bourguignon,Karkadé,C++
Wilson,Maya,ConnectEDU,Gestion de Projet,Cuisine,12,Oubli,Humour,Turquoise,Curry Indien,Jus de pomme,TypeScript
Garcia,Lucas,EcoHarvest,Qualité Logicielle,Pêche,4,Distraction,Pédagogie,Jaune,Cassoulet,Eau,Rust
Sow,Amin,CyberGuard,Cybersécurité,Gaming,8,Trop franc,Persévérance,Vert,Pizza,Thé,Python
Smith,Mariam,AI_Vision,Intelligence Artificielle,Lecture,11,Impatience,Organisation,Rose,Thieboudienne,Smoothy,Kotlin
Traoré,Amadou,AgriTech+,Architecture IT,Jardinage,5,Têtardise,Empathie,Noir,Couscous,Jus d'orange,PHP
Kim,Olivia,SafeCity,Développement Mobile,Danse,6,Désordre,Minutie,Bleu,Tacos,Limonade,Swift
Dubois,Lucas,FinTrack,Analyse Big Data,Échecs,9,Curiosité intrusive,Fiabilité,Rouge,Ramen,Café,SQL
Sankara,Aïcha,EduBoost,UI/UX Design,Photographie,2,Anxiété,Adaptabilité,Orange,Salade César,Chocolat chaud,JavaScript
Johnson,Liam,GreenEnergy,DevOps,Bénévolat,7,Maniaque,Patience,Gris,Curry Indien,Infusion,Go
Ivanov,Fatou,HealthConnect,Gestion de Projet,Natation,12,Oubli,Rigueur,Blanc,Thieboudienne,Karkadé,Python
Lee,Emily,SmartLogistics,Ingénierie Logicielle,Cuisine,10,Timidité,Créativité,Violet,Paella,Jus de pomme,C++
Wang,Chen,AutoDriveX,Développement Web,Voyage,4,Trop franc,Humour,Turquoise,Burger,Soda artisanal,TypeScript
Ba,Pierre,UrbanPulse,Blockchain,Dessin,1,Distraction,Curiosité,Jaune,Feijoada,Eau,Rust
Rodriguez,Gabriela,DataInsights,Data Science,Randonnée,13,Procrastination,Persévérance,Vert,Lasagnes,Thé,Python
Taylor,Chloe,MobileWallet,Développement Mobile,Coding,8,Impatience,Organisation,Rose,Pizza,Coca-Cola,Java
Novak,Anya,E-GovNext,Cloud Computing,Musique,6,Têtardise,Empathie,Noir,Thieboudienne,Jus d'orange,PHP
Gonzalez,Diego,BioGenius,Intelligence Artificielle,Gaming,10,Sensibilité excessive,Minutie,Bleu,Sushi,Smoothy,C#
Schmidt,Anja,AquaMonitor,Cybersécurité,Fitness,5,Naïveté,Fiabilité,Rouge,Maffé,Lait,Go
Rossi,Ravi,SpaceExplore,Développement Web,Lecture,11,Cynisme,Adaptabilité,Orange,Pad Thaï,Café,JavaScript
Khan,Priya,QuantumLeap,UI/UX Design,Cinéma,3,Indécision,Patience,Gris,Tacos,Limonade,Swift
Ouédraogo,Kadiatou,FutureCampus,DevOps,Échecs,9,Bavardage,Rigueur,Blanc,Ramen,Chocolat chaud,SQL
Williams,Noah,GlobalTrade,Analyse Big Data,Photographie,7,Anxiété,Créativité,Violet,Salade César,Infusion,Python
Miller,Emma,InnovateHub,Ingénierie Logicielle,Voyage,14,Perfectionnisme,Leadership,Marron,Boeuf Bourguignon,Karkadé,C++
Davis,Ethan,ConnectEDU,Gestion de Projet,Cuisine,12,Oubli,Humour,Turquoise,Curry Indien,Jus de pomme,TypeScriptc
Dubois,Mamadou,HealthConnect,IA,natation,1,Perfectionnisme,Positivité,Turquoise,Sushi,Jus d'orange,Swift
Garcia,Aminata,MindSpark,QA,lecture,14,Procrastination,Persévérance,Orange,Couscous,Boisson énergisante,Ruby
Smith,Jennifer,AgriTech+,UX/UI,modélisme,8,Impulsivité,Organisation,Rouge,Pâtes Carbonara,Eau,Python
Ndiaye,Louise,SmartLogistics,Data,musique,0,Critique,Créativité,Cyan,Paella,Thé,Java
Thomas,Olivia,MarketGenius,Cloud,photographie,10,Bavardage,Rigueur,Vert,Curry,Soda,TypeScript
Miller,Sarah,CyberSecure,Dev Web,danse,5,Timidité,Adaptabilité,Blanc,Hamburger,Vin,JavaScript
Sow,Louis,GameDev,Mobile,gaming,3,Distraction,Sens de l'humour,Rose,Tacos,Lait,Kotlin
Keita,Gabriel,EduBoost,IoT,dessin,7,Désordonné,Curiosité,Noir,Pizza,Café,C#
Moreau,Liam,AeroVision,Blockchain,jardinage,12,Pessimisme,Empathie,Marron,Steak frites,Smoothie,Go
Diop,Jade,FinTrack,DevOps,voyage,2,Sarcasme,Honnêteté,Jaune,Thieboudienne,Limonade,PHP
Martinez,Penda,UrbanPlan,Cybersécurité,coding,9,Impatience,Leadership,Gris,Fruits de mer,Bière,C++
Richard,Daniel,SafeCity,IA,échecs,6,Têtu,Précision,Bleu,Lasagnes,Infusion,Rust
Touré,Sophia,BioInnov,Data,cuisine,11,Naïveté,Optimisme,Violet,Poulet Yassa,Eau,Python
Anderson,Mariam,RoboAdvisor,Dev Web,yoga,4,Insécurité,Écoute,Turquoise,Sushi,Jus d'orange,JavaScript
Leroy,Moussa,GreenEnergy,Cloud,randonnée,13,Procrastination,Persévérance,Orange,Couscous,Boisson énergisante,Ruby
Williams,Jessica,HealthConnect,Mobile,natation,1,Impulsivité,Organisation,Rouge,Pâtes Carbonara,Eau,Swift
Traoré,Alice,MindSpark,QA,lecture,15,Critique,Créativité,Cyan,Paella,Thé,Java
Moore,Emily,AgriTech+,UX/UI,modélisme,8,Bavardage,Rigueur,Vert,Curry,Soda,TypeScript
Ndiaye,John,SmartLogistics,Data,musique,0,Distraction,Sens de l'humour,Blanc,Hamburger,Vin,Python
Thomas,Linda,MarketGenius,Cloud,photographie,10,Désordonné,Curiosité,Rose,Tacos,Lait,Kotlin
Hernandez,Mamadou,GameDev,Mobile,gaming,3,Sarcasme,Empathie,Noir,Pizza,Café,C#
David,Aïcha,EduBoost,IoT,dessin,7,Pessimisme,Leadership,Marron,Steak frites,Smoothie,Go
Moreau,Chris,AeroVision,Blockchain,jardinage,12,Impatience,Honnêteté,Jaune,Thieboudienne,Limonade,PHP
Fall,Inès,FinTrack,DevOps,voyage,2,Têtu,Précision,Gris,Fruits de mer,Bière,C++
Jackson,Assane,UrbanPlan,Cybersécurité,coding,9,Naïveté,Optimisme,Bleu,Lasagnes,Infusion,Rust
Robert,Aminata,SafeCity,IA,échecs,6,Insécurité,Écoute,Violet,Poulet Yassa,Eau,Python
Garcia,Rama,BioInnov,Data,cuisine,11,Procrastination,Persévérance,Turquoise,Sushi,Jus d'orange,JavaScript
Smith,Fatou,RoboAdvisor,Dev Web,yoga,4,Impulsivité,Organisation,Orange,Couscous,Boisson énergisante,Ruby
Bernard,Michael,HealthConnect,Mobile,natation,1,Critique,Créativité,Rouge,Pâtes Carbonara,Eau,Swift
Sow,Chloe,MindSpark,QA,lecture,14,Bavardage,Rigueur,Cyan,Paella,Thé,Java
Petit,Mariam,AgriTech+,UX/UI,modélisme,8,Distraction,Sens de l'humour,Vert,Curry,Soda,TypeScript
Diop,Tony,SmartLogistics,Data,musique,0,Désordonné,Curiosité,Blanc,Hamburger,Vin,Python
Laurent,Emily,MarketGenius,Cloud,photographie,10,Sarcasme,Empathie,Rose,Tacos,Lait,Kotlin
Taylor,Moussa,GameDev,Mobile,gaming,3,Pessimisme,Leadership,Noir,Pizza,Café,C#
Dubois,Kadija,EduBoost,IoT,dessin,7,Impatience,Honnêteté,Marron,Steak frites,Smoothie,Go
Traoré,Jade,AeroVision,Blockchain,jardinage,12,Têtu,Précision,Jaune,Thieboudienne,Limonade,PHP
Rodriguez,Penda,FinTrack,DevOps,voyage,2,Naïveté,Optimisme,Gris,Fruits de mer,Bière,C++
Andre,Paul,UrbanPlan,Cybersécurité,coding,9,Insécurité,Écoute,Bleu,Lasagnes,Infusion,Rust
Camara,Liam,SafeCity,IA,échecs,6,Procrastination,Persévérance,Violet,Poulet Yassa,Eau,Python
Martinez,Assane,BioInnov,Data,cuisine,11,Impulsivité,Organisation,Turquoise,Sushi,Jus d'orange,JavaScript
Lefebvre,Jennifer,RoboAdvisor,Dev Web,yoga,4,Critique,Créativité,Orange,Couscous,Boisson énergisante,Ruby
Roux,Emma,HealthConnect,Mobile,natation,1,Bavardage,Rigueur,Rouge,Pâtes Carbonara,Eau,Swift
Thompson,Alice,MindSpark,QA,lecture,14,Distraction,Sens de l'humour,Cyan,Paella,Thé,Java
Sarr,John,AgriTech+,UX/UI,modélisme,8,Désordonné,Curiosité,Vert,Curry,Soda,TypeScript
Michel,Linda,SmartLogistics,Data,musique,0,Sarcasme,Empathie,Blanc,Hamburger,Vin,Python
Leroy,Sophie,MarketGenius,Cloud,photographie,10,Pessimisme,Leadership,Rose,Tacos,Lait,Kotlin
Wilson,Yacine,GameDev,Mobile,gaming,3,Impatience,Honnêteté,Noir,Pizza,Café,C#
Gueye,Léa,EduBoost,IoT,dessin,7,Têtu,Précision,Marron,Steak frites,Smoothie,Go
Jackson,Raphaël,AeroVision,Blockchain,jardinage,12,Naïveté,Optimisme,Jaune,Thieboudienne,Limonade,PHP
Cissé,Manon,FinTrack,DevOps,voyage,2,Insécurité,Écoute,Gris,Fruits de mer,Bière,C++
Brown,Gabriel,UrbanPlan,Cybersécurité,coding,9,Procrastination,Persévérance,Bleu,Lasagnes,Infusion,Rust
Diallo,Arthur,SafeCity,IA,échecs,6,Impulsivité,Organisation,Violet,Poulet Yassa,Eau,Python
Dubois,Olivia,BioInnov,Data,cuisine,11,Critique,Créativité,Turquoise,Sushi,Jus d'orange,JavaScript
Fournier,Liam,RoboAdvisor,Dev Web,yoga,4,Bavardage,Rigueur,Orange,Couscous,Boisson énergisante,Ruby
Leroy,Sarah,HealthConnect,Mobile,natation,1,Distraction,Sens de l'humour,Rouge,Pâtes Carbonara,Eau,Swift
Lopez,Mamadou,MindSpark,QA,lecture,14,Désordonné,Curiosité,Cyan,Paella,Thé,Java
Moreau,Louis,AgriTech+,UX/UI,modélisme,8,Sarcasme,Empathie,Vert,Curry,Soda,TypeScript
